merchant_id,account_name,account_type,sector,mcc,account_owner,account_status,activated_date,country,referral_source,mcc_code,converted,activate_year,activate_month
173049,SKYFREE INTERNATIONAL,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Activated,2025-10-01,Tanzania,Walk-In,4722.0,1,2025.0,10.0
173047,SKILL FOREST LODGE,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Fortunatus Massawe,Finalized,2025-09-29,Tanzania,Self Search,7011.0,1,2025.0,9.0
172512,CAFE NOVA,Restaurant,Hospitality,5812- Eating Place & Restaurant,Fortunatus Massawe,Rate Review,2025-09-29,Tanzania,Self Search,5812.0,0,2025.0,9.0
173084,NEXTO INVESTMENTS CO. LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-09-26,Uganda,Self Search,4722.0,1,2025.0,9.0
172996,SKYNEX INTERNATIONAL TRAVEL AGENCY LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Peter Robinson,Finalized,2025-09-26,Kenya,Employee Referral,4722.0,1,2025.0,9.0
172982,DIVAH TRAVEL WORLD LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Stephen Kagaba,Activated,2025-09-26,Uganda,Partner,4722.0,1,2025.0,9.0
172800,HAPPY TUMMIES Ltd,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,2025-09-26,Rwanda,Self Search,5399.0,1,2025.0,9.0
172991,SKYNEX TOURS AND SAFARIS LTD,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Peter Robinson,Finalized,2025-09-26,Kenya,Employee Referral,4722.0,1,2025.0,9.0
172987,The Juicy Lime,Super Market / Self Service Store,Retail,6411- Test Grocery Store/ Supermarket (Retail),Susan Mutie,Finalized,2025-09-26,Kenya,Self Search,6411.0,1,2025.0,9.0
172964,NEXT GREEN ADVENTURES,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Activated,2025-10-02,Tanzania,Self Search,4722.0,1,2025.0,10.0
173016,Zaromwa Beach Resort Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Jonah Rop,Finalized,2025-09-26,Kenya,Self Search,7011.0,1,2025.0,9.0
161849,WILDLIFE AND PROTOHISTORY SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Activated,2025-09-26,Kenya,Self Search,4722.0,1,2025.0,9.0
160282,LUCID AUDIO VISUAL CONSULT LIMITED,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Finalized,2025-09-25,Uganda,Self Search,5399.0,1,2025.0,9.0
172886,THRYVSOUL VENTURES UGANDA,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Raymond Eguru,Activated,2025-09-25,Uganda,Self Search,7392.0,1,2025.0,9.0
172969,KROM RICE LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-26,Kenya,Bank Referral,5399.0,1,2025.0,9.0
172914,Nase Eats Limited,Restaurant,Hospitality,5814- Quick Service Restaurant,Elijah Makau,Finalized,2025-09-25,Kenya,Self Search,5814.0,1,2025.0,9.0
171703,IDAN DEVELOPERS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,David Githaiga,Closed Won Pending,,Kenya,Social Media,5812.0,0,,
170189,Tribaltrek Artifacts & Tours,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Activated,2025-09-26,Kenya,Chat,5399.0,1,2025.0,9.0
172870,BIG 7 SAFARI TOURS COMPANY LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-09-25,Tanzania,Self Search,4722.0,1,2025.0,9.0
173093,MARIDADI COUTURE LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Violet Ogetange,Activated,2025-09-30,Kenya,Account Management Referral,5691.0,1,2025.0,9.0
172903,THE RUUTS BEAUTY WORLD LIMITED,Salon,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-25,Kenya,Account Management Referral,5399.0,1,2025.0,9.0
172959,KARA SPACE UGANDA LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,2025-09-26,Uganda,Self Search,5812.0,1,2025.0,9.0
172901,Blessed Bonds Surrogacy Limited,Health Services,Retail,8011- Doctors & Physicians,Ann Njoroge,Finalized,2025-09-25,Kenya,Account Management Referral,8011.0,1,2025.0,9.0
172881,SHEELAHS KREATIVE DESIGN,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,2025-09-25,Kenya,Self Search,5399.0,1,2025.0,9.0
172897,UYOGA HOMESTAY,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Fortunatus Massawe,Finalized,2025-09-26,Tanzania,Self Search,7011.0,1,2025.0,9.0
172923,NODE NEST DIGITAL LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Quesera Wekesa,Activated,2025-09-30,Kenya,Self Search,5399.0,1,2025.0,9.0
172859,PRIDE ADVENTURE Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Collins Kweyamba,Finalized,2025-09-25,Rwanda,Self Search,4722.0,1,2025.0,9.0
172840,ABC INPUT SOLUTIONS,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,2025-09-25,Uganda,Self Search,5399.0,1,2025.0,9.0
172856,ABIHANA GENERAL TRADING COMPANY LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Sharon Munguryek,Finalized,2025-09-26,Uganda,Self Search,5812.0,1,2025.0,9.0
171338,Red Rad Republik,E-Commerce,E-Commerce,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",Jonathan Mwai,Finalized,2025-09-25,Kenya,Self Search,7997.0,1,2025.0,9.0
172864,ORCHARD CREEK LIMITED,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Janet Lenakae,Finalized,2025-09-25,Kenya,Self Search,5813.0,1,2025.0,9.0
166401,GLOWBRUZZ AESTHETICS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-09-24,Tanzania,Self Search,5399.0,1,2025.0,9.0
172851,SIAYA INTERNATIONAL TRADE AND INVESTMENT CONFERENCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Activated,2025-10-02,Kenya,Helpdesk,5399.0,1,2025.0,10.0
172850,SIAYA INTERNATIONAL TRADE AND INVESTMENT CONFERENCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Activated,2025-10-02,Kenya,Helpdesk,5399.0,1,2025.0,10.0
172877,FEEL JETS AVIATION LIMITED,Airline,Travel,"4511- Airlines, Air Carriers",Violet Ogetange,Activated,2025-09-25,Kenya,Chat,4511.0,1,2025.0,9.0
172868,Doogsan Enterprise Limited,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-09-25,Kenya,Account Management Referral,4722.0,1,2025.0,9.0
172853,Kochely Tours And Travel,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Lincey Wanjiku,Finalized,2025-09-25,Kenya,Self Search,4722.0,1,2025.0,9.0
172843,The Common Liqour Store,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Elijah Makau,Activated,2025-09-25,Kenya,Bank Referral,5921.0,1,2025.0,9.0
172855,SHEMERA CLOTHING STORE,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Moses Ochom,Activated,2025-09-25,Uganda,Account Management Referral,5691.0,1,2025.0,9.0
172839,KACOKE MADIT HOTELS LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Moses Ochom,Activated,2025-09-25,Uganda,Bank Referral,7011.0,1,2025.0,9.0
172806,D & COZY LOUNGE,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Elia Mwakijale,Finalized,2025-09-25,Tanzania,Self Search,7011.0,1,2025.0,9.0
172648,WILD PULSE ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,2025-09-24,Tanzania,Self Search,4722.0,1,2025.0,9.0
172768,MEI LIN INTERNATIONAL CASINO LTD,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Juliet Nalwoga,Finalized,2025-10-05,Uganda,Self Search,7011.0,1,2025.0,10.0
167974,SANGELA SYSTEMS,E-Commerce,E-Commerce,4814- Telecommunication Services,Marko Lambaldo,Activated,2025-09-26,Tanzania,Self Search,4814.0,1,2025.0,9.0
166422,Rivershine Eateries,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Anthony Ngunyi,Closed Due To Fraud,2025-09-24,Kenya,Employee Referral,7011.0,0,2025.0,9.0
145645,UBUMWE TOURS AND TRAVEL (U) LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Dyline Busiingye,Finalized,2025-09-24,Uganda,Landing Page,4722.0,1,2025.0,9.0
172772,Safari Parks Outreach,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,2025-09-24,Tanzania,Walk-In,4722.0,1,2025.0,9.0
172704,Savannastrides Safari,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Janet Lenakae,Finalized,2025-09-25,Kenya,Self Search,4722.0,1,2025.0,9.0
172751,DPSINGH & ASSOCIATES LIMITED,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Collins Kweyamba,Finalized,2025-09-25,Rwanda,Bank Referral,7392.0,1,2025.0,9.0
172763,JH SUITES,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Raymond Eguru,Failed Sanction Checks,,Uganda,Bank Referral,7011.0,0,,
172749,THE PADEL POINT WESTLANDS LIMITED LIABILITY PARTNERSHIP,Sports,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,2025-09-30,Kenya,Self Search,5399.0,1,2025.0,9.0
172738,HEAVEN NAIL CARE,Salon,Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Activated,2025-10-01,Uganda,Self Search,5399.0,1,2025.0,10.0
172679,NYIKA AFRICA ADVENTURES AND SAFARIS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Activated,2025-09-26,Tanzania,Chat,4722.0,1,2025.0,9.0
172695,Lemnshan African Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Githaiga,Activated,2025-09-24,Kenya,Self Search,4722.0,1,2025.0,9.0
145024,SHOPJANI ECOMMERCE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),David Githaiga,Activated,2025-10-02,Kenya,Self Search,5399.0,1,2025.0,10.0
172691,ENTEBBE SERENITY BREEZE APARTMENTS,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Dyline Busiingye,Activated,2025-09-23,Uganda,Self Search,7011.0,1,2025.0,9.0
172649,KERODE SOL FOOD LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Dyline Busiingye,Finalized,2025-09-23,Uganda,Self Search,5812.0,1,2025.0,9.0
172754,Big Rig Petroleum Limited,Petroleum,Retail,5541- Service Station (Retail),Anthony Ngunyi,Finalized,2025-09-30,Kenya,Employee Referral,5541.0,1,2025.0,9.0
172773,BUSHFIRE ADVENTURE,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Palme Paiton Katemana,Finalized,2025-09-25,Tanzania,Self Search,4722.0,1,2025.0,9.0
169677,AJAKAI ICT COMPANY,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Bestina Ngagani,Finalized,2025-09-25,Tanzania,Self Search,5399.0,1,2025.0,9.0
172702,LA KAZZA COMPANY LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Marko Lambaldo,Activated,2025-09-25,Tanzania,Self Search,5691.0,1,2025.0,9.0
172711,Coffee Culture,Restaurant,Hospitality,5812- Eating Place & Restaurant,Fortunatus Massawe,Qualified Lead,,Tanzania,Self Search,5812.0,0,,
172762,AMAGAYA GEMSTONE DEALERS,Curio Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Fortunatus Massawe,Finalized,2025-09-26,Tanzania,Self Search,5399.0,1,2025.0,9.0
172647,MAMNANA ADVENTURES,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Fortunatus Massawe,Finalized,2025-09-23,Tanzania,Self Search,4722.0,1,2025.0,9.0
172661,MAASAIFARI COMPANY,Tour Operator,Travel,4722- Travel Agencies Tour Operators,David Msando,Activated,2025-09-24,Tanzania,Self Search,4722.0,1,2025.0,9.0
172685,Mambo Biz Marketing & Distributors,Business Not Elsewhere Classified,Retail,5541- Service Station (Retail),David Githaiga,Activated,2025-09-28,Kenya,Bank Referral,5541.0,1,2025.0,9.0
172655,Lerustique Hotel,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,2025-09-30,Kenya,Self Search,7011.0,1,2025.0,9.0
172327,Boscia Limited,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",David Githaiga,Activated,2025-09-25,Kenya,Account Management Referral,7011.0,1,2025.0,9.0
172667,TRAVEL MILES Ltd,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Florent Rwamfizi,Activated,2025-09-24,Rwanda,Self Search,4722.0,1,2025.0,9.0
172700,Huhuru House Ltd,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,2025-09-26,Kenya,Bank Referral,7011.0,1,2025.0,9.0
172400,CHINA TOWN INTERNATIONAL LIMITED,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Jonathan Ssempa,Failed Sanction Checks,,Uganda,Bank Referral,5411.0,0,,
172727,CHRISTIANITY FOCUS CENTRE LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Finalized,2025-09-24,Uganda,Self Search,5399.0,1,2025.0,9.0
172780,THE SWAN & POSH Ltd,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Collins Kweyamba,Finalized,2025-09-30,Rwanda,Self Search,5691.0,1,2025.0,9.0
172666,OQATA WELLNESS SOLUTIONS LIMITED,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),Emmanuel Ndyakuhaki,Finalized,2025-09-23,Uganda,Self Search,5399.0,1,2025.0,9.0
171432,Proeli Tech,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Activated,2025-09-25,Kenya,Social Media,5399.0,1,2025.0,9.0
172744,KILIMANI COSMETICS PRODUCTS,E-Commerce,E-Commerce,7230- Barber and Beauty Shops,Janet Lenakae,Finalized,2025-09-30,Kenya,Chat,7230.0,1,2025.0,9.0
170657,ANTEX VENTURES INTERNATIONAL,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Judy Masita,Activated,2025-10-01,Kenya,Web Research,7392.0,1,2025.0,10.0
172631,Woodvale Galaxy Solutions Limited,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Finalized,2025-09-25,Kenya,Self Search,5399.0,1,2025.0,9.0
172668,Kipepeo Business Park,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Susan Mutie,Finalized,2025-09-23,Kenya,Bank Referral,7011.0,1,2025.0,9.0
172767,Dawson Slater Limited,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Activated,2025-09-24,Kenya,Bank Referral,5399.0,1,2025.0,9.0
156370,MO TAXI,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,2025-09-25,Tanzania,Helpdesk,4722.0,1,2025.0,9.0
173023,Pineway Travel & Tours Limited,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Lincey Wanjiku,Finalized,2025-09-28,Kenya,Self Search,4722.0,1,2025.0,9.0
173050,TJ'S Restaurant Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-09-29,Kenya,Employee Referral,5812.0,1,2025.0,9.0
172694,BLUE ZONE PROPERTIES COMPANY LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Elia Mwakijale,Finalized,2025-09-25,Tanzania,Self Search,7011.0,1,2025.0,9.0
170845,BLESSING IN ACTIONS BOOK STORE,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Activated,2025-09-24,Tanzania,Self Search,5399.0,1,2025.0,9.0
172896,Kisakason Ventures,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,2025-09-25,Tanzania,Self Search,5399.0,1,2025.0,9.0
173025,BAOBAB WAVES LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Simon Mahinda,Activated,2025-09-26,Kenya,Account Management Referral,7011.0,1,2025.0,9.0
172747,NAGURU HER FINANCEWOMEN SAVINGS AND CREDIT COOPERATIVE SOCIETY LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Dyline Busiingye,Closed Won Pending,,Uganda,Self Search,5399.0,0,,
172750,MERENGETI RHINO SAFARI ADVENTURE LTD,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Janet Lenakae,Finalized,2025-09-24,Kenya,Chat,4722.0,1,2025.0,9.0
172785,SAFARI HERD LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,2025-09-26,Kenya,Self Search,4722.0,1,2025.0,9.0
172511,APARTMENT ON DEMAND LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Alexander Maleko,Activated,2025-09-26,Kenya,Self Search,7011.0,1,2025.0,9.0
170009,Jays Pyrotechnics Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Jonathan Mwai,Finalized,2025-09-23,Kenya,Self Search,5399.0,1,2025.0,9.0
172645,Certiparts Suppliers Limited,E-Commerce,E-Commerce,5013- Motor Vehicle Supplies and New Parts,Ann Njoroge,Finalized,2025-09-29,Kenya,Helpdesk,5013.0,1,2025.0,9.0
124806,Pikseli Creatives,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,2025-09-29,Kenya,Chat,5399.0,1,2025.0,9.0
172622,QUICK PLUG ELECTRONICS LIMITED,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Activated,2025-09-23,Kenya,Bank Referral,5399.0,1,2025.0,9.0
172626,KANDAKA VENTURES,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Raymond Eguru,Activated,2025-09-24,Uganda,Self Search,5399.0,1,2025.0,9.0
172006,Spice Island Collective Limited,Furniture Store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Sadru Kazabula,Failed Sanction Checks,,Tanzania,Merchant Referral,5712.0,0,,
172364,Lana Trzebinski Creations Limited,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Samuel Oloo,Finalized,2025-09-23,Kenya,Self Search,5399.0,1,2025.0,9.0
172686,Moonshine Safari Adventures Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,2025-09-24,Kenya,Self Search,4722.0,1,2025.0,9.0
172610,Letseat Ventures,Restaurant,Hospitality,5812- Eating Place & Restaurant,Kabuthu Mwangi,Activated,2025-09-30,Kenya,Self Search,5812.0,1,2025.0,9.0
172427,Orange Desserts Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,2025-09-23,Kenya,Self Search,5812.0,1,2025.0,9.0
171278,BUKE GROUP LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Orsbone Obulukhu,Finalized,2025-09-25,Kenya,Self Search,4722.0,1,2025.0,9.0
172437,DER CANOPY LIMITED,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Orsbone Obulukhu,Finalized,2025-09-23,Kenya,Self Search,5812.0,1,2025.0,9.0
172281,ZANZIBAR TERMINUS,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Activated,2025-09-23,Tanzania,Helpdesk,4722.0,1,2025.0,9.0
172625,Chrissy's House Of Flavors Limited,Restaurant,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Daniel Chebon,Activated,2025-09-23,Kenya,Self Search,5813.0,1,2025.0,9.0
172390,Azzo Apparel Limited,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Janet Lenakae,Rate Approved,,Kenya,Self Search,5399.0,0,,
173197,Magiclean Cleaning Services Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,2025-09-30,Kenya,Self Search,5399.0,1,2025.0,9.0
171371,Jahawi Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,2025-09-19,Kenya,Bank Referral,7011.0,1,2025.0,9.0
172384,Duma Bush Safaris,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Peter Robinson,Finalized,2025-09-19,Kenya,Bank Referral,4722.0,1,2025.0,9.0
164136,HERACLES LABS LIMITED,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Mutie,Finalized,2025-09-29,Kenya,Chat,7392.0,1,2025.0,9.0
172377,SOUTH COAST OUTDOORS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Peter Robinson,Finalized,2025-09-23,Kenya,Self Search,7011.0,1,2025.0,9.0
171583,Pemigfin Eco,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Barbara Ogwari,Activated,2025-09-23,Kenya,Helpdesk,5399.0,1,2025.0,9.0
172688,Tembo Voyages Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Activated,2025-09-24,Kenya,Helpdesk,4722.0,1,2025.0,9.0
172351,VELLA COFFE Ltd,Restaurant,Hospitality,5812- Eating Place & Restaurant,Octave Kazeneza,Activated,2025-10-06,Rwanda,Self Search,5812.0,1,2025.0,10.0
171687,QAMILI'S KITCHEN,Catering,Hospitality,5812- Eating Place & Restaurant,Quesera Wekesa,Finalized,2025-09-26,Kenya,Self Search,5812.0,1,2025.0,9.0
172662,WATCH PALACE KENYA LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Activated,2025-09-23,Kenya,Self Search,5399.0,1,2025.0,9.0
172036,GATEI ELECTRICAL ENTERPRISE,Electronics Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Closed Won Pending,,Kenya,Chat,5399.0,0,,
